gce,2013-08-22 06:39:21.600375,True,2591,"Far EasTone Telecommunications Co., Ltd",Taichung,Taiwan,10540.20,Google Apps.,173.255.118.4,52.691,65.58,10.12
gce,2013-08-22 06:39:21.600375,True,2592,"Far EasTone Telecommunications Co., Ltd",Tainan,Taiwan,10666.75,Google Apps.,173.255.118.4,48.637,117.26,7.43
gce,2013-08-22 06:39:21.600375,True,2593,"Far EasTone Telecommunications Co., Ltd",Kaohsiung,Taiwan,10688.23,Google Apps.,173.255.118.4,47.604,120.27,11.03
gce,2013-08-22 06:39:21.600375,True,2594,"Far EasTone Telecommunications Co., Ltd",Pingtung,Taiwan,10668.34,Google Apps.,173.255.118.4,50.545,60.55,9.12
gce,2013-08-22 06:39:21.600375,True,2595,"Far EasTone Telecommunications Co., Ltd",Hualien,Taiwan,10486.26,Google Apps.,173.255.118.4,53.962,43.67,13.69
gce,2013-08-22 06:39:21.600375,True,2860,Blumen,Lyudao,Taiwan,10598.11,Google Apps.,173.255.118.4,53.724,70.45,11.18
gce,2013-08-22 06:39:21.600375,True,2934,"Far Eastone Telecommunications Co., Ltd.",Neihu,Taiwan,10476.42,Google Apps.,173.255.118.4,52.055,118.74,13.91
gce,2013-08-22 06:39:21.600375,True,3841,Taiwan Fixed Network,Taichung,Taiwan,10540.20,Google Apps.,173.255.118.4,60.32,66.03,12.89
gce,2013-08-22 06:39:21.600375,True,3842,Taiwan Fixed Network,Kaohsiung,Taiwan,10688.23,Google Apps.,173.255.118.4,45.935,65.64,6.18
gce,2013-08-22 06:39:21.600375,True,3921,Taiwan Fixed Network,Taoyuan,Taiwan,10427.65,Google Apps.,173.255.118.4,51.022,48.60,13.10
